,cause,effect,start,end,duration
1878,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,4527,4529,3
1879,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4530,4532,3
1880,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,4533,4535,3
1881,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_0",PM10_0,4536,4536,1
1882,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4537,4537,1
1883,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,4538,4538,1
1884,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4539,4541,3
1885,"TEMP_2, PRES_1, DEWP_1, RAIN_1, WSPM_1",PM10_1,4542,4542,1
1886,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,4543,4543,1
1887,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_0,4544,4545,2
1888,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,4546,4548,3
1889,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4549,4553,5
1890,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,4554,4554,1
1891,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,4555,4564,10
1892,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,4565,4565,1
1893,"TEMP_2, PRES_1, DEWP_2, RAIN_0, WSPM_1",PM10_3,4566,4566,1
1894,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,4567,4567,1
1895,"TEMP_2, PRES_1, DEWP_2, RAIN_0, WSPM_1",PM10_2,4568,4568,1
1896,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_2,4569,4570,2
1897,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,4571,4571,1
1898,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_0,4572,4577,6
1899,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,4578,4578,1
1900,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4579,4579,1
1901,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_0",PM10_3,4580,4580,1
1902,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,4581,4584,4
1903,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,4585,4585,1
1904,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,4586,4587,2
1905,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_0",PM10_3,4588,4588,1
1906,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_2,4589,4589,1
1907,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_0",PM10_0,4590,4590,1
1908,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_1,4591,4591,1
1909,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_2,4592,4593,2
1910,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,4594,4595,2
1911,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,4596,4605,10
1912,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,4606,4606,1
1913,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,4607,4609,3
1914,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4610,4610,1
1915,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_0",PM10_1,4611,4611,1
1916,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4612,4612,1
1917,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_0,4613,4613,1
1918,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,4614,4615,2
1919,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,4616,4618,3
1920,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,4619,4619,1
1921,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4620,4620,1
1922,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,4621,4621,1
1923,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4622,4624,3
1924,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,4625,4626,2
1925,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,4627,4631,5
1926,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,4632,4635,4
1927,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,4636,4637,2
1928,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,4638,4639,2
1929,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,4640,4640,1
1930,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,4641,4641,1
1931,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_0,4642,4649,8
1932,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM10_0,4650,4650,1
1933,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_0,4651,4651,1
1934,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM10_1,4652,4652,1
1935,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_0",PM10_3,4653,4654,2
1936,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,4655,4658,4
1937,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,4659,4659,1
1938,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4660,4660,1
1939,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_0,4661,4661,1
1940,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4662,4664,3
1941,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,4665,4670,6
1942,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4671,4671,1
1943,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,4672,4673,2
1944,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,4674,4696,23
1945,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_0",PM10_3,4697,4697,1
1946,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,4698,4701,4
1947,"TEMP_2, PRES_0, DEWP_1, RAIN_1, WSPM_1",PM10_3,4702,4702,1
1948,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,4703,4703,1
1949,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_0,4704,4704,1
1950,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,4705,4711,7
1951,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4712,4712,1
1952,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,4713,4713,1
1953,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,4714,4723,10
1954,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_3,4724,4724,1
1955,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,4725,4725,1
1956,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,4726,4726,1
1957,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,4727,4733,7
1958,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,4734,4734,1
1959,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,4735,4736,2
1960,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,4737,4737,1
1961,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4738,4739,2
1962,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,4740,4740,1
1963,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_1,4741,4741,1
1964,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_0,4742,4742,1
1965,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_0,4743,4743,1
1966,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_0,4744,4744,1
1967,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,4745,4746,2
1968,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_1,4747,4748,2
1969,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_2,4749,4750,2
1970,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,4751,4751,1
1971,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,4752,4752,1
1972,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_1,4753,4753,1
1973,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_0,4754,4763,10
1974,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_1,4764,4771,8
1975,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_2,4772,4773,2
1976,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,4774,4774,1
1977,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4775,4775,1
1978,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,4776,4776,1
1979,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4777,4782,6
1980,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,4783,4787,5
1981,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,4788,4788,1
1982,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4789,4789,1
1983,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_1,4790,4790,1
1984,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4791,4791,1
1985,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,4792,4793,2
1986,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,4794,4794,1
1987,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,4795,4795,1
1988,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,4796,4797,2
1989,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,4798,4798,1
1990,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,4799,4799,1
1991,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,4800,4801,2
1992,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,4802,4809,8
1993,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,4810,4810,1
1994,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_3,4811,4812,2
1995,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,4813,4815,3
1996,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_0",PM10_2,4816,4816,1
1997,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,4817,4818,2
1998,"TEMP_2, PRES_1, DEWP_2, RAIN_0, WSPM_1",PM10_2,4819,4821,3
1999,"TEMP_2, PRES_1, DEWP_2, RAIN_0, WSPM_1",PM10_3,4822,4823,2
2000,"TEMP_2, PRES_1, DEWP_2, RAIN_0, WSPM_1",PM10_2,4824,4827,4
2001,"TEMP_2, PRES_1, DEWP_2, RAIN_1, WSPM_1",PM10_2,4828,4829,2
2002,"TEMP_2, PRES_1, DEWP_2, RAIN_0, WSPM_1",PM10_1,4830,4831,2
2003,"TEMP_2, PRES_1, DEWP_2, RAIN_0, WSPM_1",PM10_2,4832,4832,1
2004,"TEMP_2, PRES_1, DEWP_2, RAIN_0, WSPM_1",PM10_0,4833,4833,1
2005,"TEMP_2, PRES_1, DEWP_2, RAIN_0, WSPM_1",PM10_2,4834,4834,1
2006,"TEMP_2, PRES_1, DEWP_2, RAIN_0, WSPM_1",PM10_3,4835,4838,4
2007,"TEMP_2, PRES_1, DEWP_2, RAIN_0, WSPM_1",PM10_2,4839,4839,1
2008,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,4840,4840,1
2009,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,4841,4843,3
2010,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,4844,4845,2
2011,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,4846,4849,4
2012,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,4850,4861,12
2013,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,4862,4863,2
2014,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,4864,4869,6
2015,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_0",PM10_3,4870,4870,1
2016,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,4871,4875,5
2017,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,4876,4876,1
2018,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,4877,4878,2
2019,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4879,4879,1
2020,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,4880,4880,1
2021,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_0,4881,4887,7
2022,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,4888,4890,3
2023,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_0",PM10_1,4891,4891,1
2024,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4892,4892,1
2025,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,4893,4893,1
2026,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,4894,4894,1
2027,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_0",PM10_3,4895,4895,1
2028,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,4896,4899,4
2029,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,4900,4901,2
2030,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4902,4905,4
2031,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,4906,4906,1
2032,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,4907,4908,2
2033,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4909,4909,1
2034,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_1,4910,4912,3
2035,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4913,4913,1
2036,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,4914,4914,1
2037,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,4915,4916,2
2038,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_0,4917,4918,2
2039,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,4919,4920,2
2040,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,4921,4923,3
2041,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,4924,4924,1
2042,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,4925,4925,1
2043,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,4926,4927,2
2044,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,4928,4928,1
2045,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,4929,4932,4
2046,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,4933,4933,1
2047,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,4934,4937,4
2048,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,4938,4942,5
2049,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,4943,4945,3
2050,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_3,4946,4946,1
2051,"TEMP_2, PRES_0, DEWP_1, RAIN_1, WSPM_1",PM10_3,4947,4947,1
2052,"TEMP_2, PRES_0, DEWP_1, RAIN_1, WSPM_2",PM10_3,4948,4948,1
2053,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_2",PM10_0,4949,4949,1
2054,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_2",PM10_0,4950,4950,1
2055,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,4951,4964,14
2056,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,4965,4965,1
2057,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,4966,4967,2
2058,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,4968,4968,1
2059,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,4969,4974,6
2060,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,4975,4986,12
2061,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_2,4987,4988,2
2062,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,4989,4989,1
2063,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,4990,4990,1
2064,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,4991,4998,8
2065,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,4999,5007,9
2066,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_0,5008,5010,3
2067,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,5011,5015,5
2068,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,5016,5016,1
2069,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,5017,5017,1
2070,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_2,5018,5018,1
2071,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,5019,5019,1
2072,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,5020,5020,1
2073,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,5021,5021,1
2074,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM10_1,5022,5022,1
2075,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,5023,5023,1
2076,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,5024,5025,2
2077,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,5026,5026,1
2078,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_2,5027,5027,1
2079,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_2,5028,5033,6
2080,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_1,5034,5034,1
2081,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_2,5035,5035,1
2082,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,5036,5041,6
2083,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,5042,5042,1
2084,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM10_3,5043,5043,1
2085,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,5044,5046,3
2086,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,5047,5058,12
2087,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,5059,5060,2
2088,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,5061,5078,18
2089,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,5079,5094,16
2090,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,5095,5109,15
2091,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_0",PM10_3,5110,5110,1
2092,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,5111,5113,3
2093,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_0",PM10_3,5114,5114,1
2094,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,5115,5117,3
2095,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_1,5118,5118,1
2096,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_0,5119,5120,2
2097,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_1,5121,5121,1
2098,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_2,5122,5125,4
2099,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_1,5126,5127,2
2100,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_0,5128,5128,1
2101,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_1,5129,5129,1
2102,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_2,5130,5130,1
2103,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,5131,5134,4
2104,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,5135,5140,6
2105,"TEMP_2, PRES_0, DEWP_1, RAIN_1, WSPM_1",PM10_3,5141,5143,3
2106,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,5144,5144,1
2107,"TEMP_2, PRES_1, DEWP_1, RAIN_1, WSPM_1",PM10_0,5145,5145,1
2108,"TEMP_2, PRES_1, DEWP_1, RAIN_1, WSPM_1",PM10_1,5146,5146,1
2109,"TEMP_2, PRES_0, DEWP_1, RAIN_1, WSPM_1",PM10_0,5147,5147,1
2110,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,5148,5148,1
2111,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_0,5149,5152,4
2112,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_0,5153,5153,1
2113,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_0",PM10_0,5154,5154,1
2114,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_0,5155,5155,1
2115,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_2,5156,5156,1
2116,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_1,5157,5157,1
2117,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_0,5158,5160,3
2118,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,5161,5162,2
2119,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,5163,5163,1
2120,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,5164,5180,17
2121,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,5181,5182,2
2122,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM10_1,5183,5183,1
2123,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,5184,5184,1
2124,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_2,5185,5185,1
2125,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_2,5186,5187,2
2126,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,5188,5188,1
2127,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,5189,5190,2
2128,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,5191,5193,3
2129,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,5194,5197,4
2130,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,5198,5199,2
2131,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,5200,5200,1
2132,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,5201,5201,1
2133,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,5202,5202,1
2134,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,5203,5203,1
2135,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,5204,5204,1
2136,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,5205,5205,1
2137,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_0,5206,5210,5
2138,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM10_1,5211,5211,1
2139,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_1,5212,5212,1
2140,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM10_1,5213,5213,1
2141,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_1,5214,5215,2
2142,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_2,5216,5216,1
2143,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,5217,5221,5
2144,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,5222,5234,13
2145,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_0",PM10_3,5235,5235,1
