,cause,effect,start,end,duration
3437,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,10572,10573,2
3438,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,10574,10574,1
3439,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10575,10585,11
3440,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,10586,10588,3
3441,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10589,10590,2
3442,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,10591,10591,1
3443,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,10592,10592,1
3444,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10593,10594,2
3445,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,10595,10595,1
3446,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10596,10603,8
3447,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10604,10605,2
3448,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,10606,10607,2
3449,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,10608,10608,1
3450,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,10609,10610,2
3451,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM2.5_2,10611,10612,2
3452,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,10613,10617,5
3453,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10618,10619,2
3454,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,10620,10620,1
3455,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,10621,10628,8
3456,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10629,10630,2
3457,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,10631,10631,1
3458,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10632,10633,2
3459,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,10634,10635,2
3460,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10636,10636,1
3461,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,10637,10638,2
3462,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,10639,10639,1
3463,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,10640,10643,4
3464,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10644,10649,6
3465,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10650,10651,2
3466,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10652,10654,3
3467,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10655,10655,1
3468,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10656,10656,1
3469,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10657,10658,2
3470,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_2,10659,10659,1
3471,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10660,10662,3
3472,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_2,10663,10664,2
3473,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10665,10685,21
3474,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10686,10687,2
3475,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,10688,10688,1
3476,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10689,10692,4
3477,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10693,10697,5
3478,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10698,10698,1
3479,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,10699,10699,1
3480,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,10700,10700,1
3481,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10701,10701,1
3482,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10702,10716,15
3483,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10717,10718,2
3484,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10719,10720,2
3485,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10721,10739,19
3486,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10740,10741,2
3487,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,10742,10742,1
3488,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,10743,10746,4
3489,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10747,10747,1
3490,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,10748,10748,1
3491,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,10749,10753,5
3492,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10754,10754,1
3493,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10755,10761,7
3494,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10762,10762,1
3495,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10763,10764,2
3496,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,10765,10765,1
3497,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,10766,10768,3
3498,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,10769,10770,2
3499,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,10771,10771,1
3500,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,10772,10772,1
3501,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_2,10773,10774,2
3502,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10775,10779,5
3503,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM2.5_3,10780,10780,1
3504,"TEMP_2, PRES_0, DEWP_1, RAIN_1, WSPM_1",PM2.5_3,10781,10783,3
3505,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM2.5_3,10784,10784,1
3506,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10785,10785,1
3507,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM2.5_3,10786,10798,13
3508,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10799,10801,3
3509,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM2.5_3,10802,10805,4
3510,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10806,10806,1
3511,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10807,10811,5
3512,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_2",PM2.5_2,10812,10812,1
3513,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,10813,10816,4
3514,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10817,10820,4
3515,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM2.5_0,10821,10821,1
3516,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10822,10834,13
3517,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10835,10842,8
3518,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10843,10854,12
3519,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,10855,10855,1
3520,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_2",PM2.5_3,10856,10856,1
3521,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_2",PM2.5_3,10857,10857,1
3522,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_2",PM2.5_1,10858,10858,1
3523,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,10859,10860,2
3524,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10861,10863,3
3525,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,10864,10864,1
3526,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10865,10865,1
3527,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,10866,10866,1
3528,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10867,10867,1
3529,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,10868,10868,1
3530,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10869,10875,7
3531,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM2.5_0,10876,10876,1
3532,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10877,10877,1
3533,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,10878,10880,3
3534,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,10881,10881,1
3535,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10882,10884,3
3536,"TEMP_4, PRES_0, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,10885,10885,1
3537,"TEMP_4, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10886,10887,2
3538,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10888,10889,2
3539,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,10890,10890,1
3540,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10891,10891,1
3541,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,10892,10892,1
3542,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10893,10893,1
3543,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,10894,10898,5
3544,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10899,10899,1
3545,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,10900,10900,1
3546,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,10901,10901,1
3547,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,10902,10902,1
3548,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,10903,10903,1
3549,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10904,10904,1
3550,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10905,10905,1
3551,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,10906,10906,1
3552,"TEMP_4, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10907,10908,2
3553,"TEMP_4, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10909,10910,2
3554,"TEMP_4, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10911,10913,3
3555,"TEMP_4, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10914,10914,1
3556,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,10915,10915,1
3557,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,10916,10918,3
3558,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,10919,10919,1
3559,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_2,10920,10920,1
3560,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10921,10921,1
3561,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10922,10922,1
3562,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10923,10923,1
3563,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10924,10925,2
3564,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_2,10926,10926,1
3565,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10927,10929,3
3566,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10930,10930,1
3567,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10931,10937,7
3568,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10938,10946,9
3569,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_0",PM2.5_3,10947,10947,1
3570,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10948,10950,3
3571,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,10951,10952,2
3572,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10953,10954,2
3573,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10955,10962,8
3574,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM2.5_3,10963,10963,1
3575,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10964,10964,1
3576,"TEMP_2, PRES_0, DEWP_1, RAIN_1, WSPM_2",PM2.5_3,10965,10966,2
3577,"TEMP_2, PRES_0, DEWP_1, RAIN_1, WSPM_1",PM2.5_3,10967,10967,1
3578,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,10968,10968,1
3579,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_2,10969,10970,2
3580,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,10971,10977,7
3581,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,10978,10984,7
3582,"TEMP_2, PRES_0, DEWP_1, RAIN_1, WSPM_1",PM2.5_1,10985,10985,1
3583,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM2.5_3,10986,10986,1
3584,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,10987,10987,1
3585,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_2,10988,10989,2
3586,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,10990,10992,3
3587,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_2,10993,10993,1
3588,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,10994,10994,1
3589,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_0",PM2.5_0,10995,10995,1
3590,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,10996,10999,4
3591,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,11000,11001,2
3592,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11002,11002,1
3593,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,11003,11004,2
3594,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11005,11006,2
3595,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,11007,11010,4
3596,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_0",PM2.5_1,11011,11011,1
3597,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11012,11012,1
3598,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11013,11016,4
3599,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11017,11018,2
3600,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11019,11020,2
3601,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11021,11023,3
3602,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,11024,11024,1
3603,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11025,11025,1
3604,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,11026,11031,6
3605,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,11032,11035,4
3606,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11036,11043,8
3607,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_2,11044,11044,1
3608,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_0",PM2.5_2,11045,11045,1
3609,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,11046,11049,4
3610,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,11050,11050,1
3611,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11051,11051,1
3612,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,11052,11052,1
3613,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11053,11060,8
3614,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_0",PM2.5_1,11061,11061,1
3615,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11062,11062,1
3616,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_2,11063,11065,3
3617,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,11066,11067,2
3618,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_0",PM2.5_3,11068,11068,1
3619,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,11069,11074,6
3620,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_2,11075,11075,1
3621,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_2,11076,11076,1
3622,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11077,11078,2
3623,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,11079,11079,1
3624,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11080,11080,1
3625,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_2,11081,11082,2
3626,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11083,11083,1
3627,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_2,11084,11085,2
3628,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,11086,11089,4
3629,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM2.5_3,11090,11090,1
3630,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,11091,11094,4
3631,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM2.5_3,11095,11098,4
3632,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_2",PM2.5_3,11099,11099,1
3633,"TEMP_2, PRES_0, DEWP_1, RAIN_1, WSPM_1",PM2.5_3,11100,11100,1
3634,"TEMP_2, PRES_0, DEWP_1, RAIN_1, WSPM_1",PM2.5_0,11101,11102,2
3635,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11103,11103,1
3636,"TEMP_2, PRES_0, DEWP_1, RAIN_1, WSPM_1",PM2.5_0,11104,11104,1
3637,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11105,11111,7
3638,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_0",PM2.5_0,11112,11112,1
3639,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11113,11114,2
3640,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,11115,11118,4
3641,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,11119,11119,1
3642,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,11120,11124,5
3643,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,11125,11125,1
3644,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,11126,11132,7
3645,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11133,11136,4
3646,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11137,11137,1
3647,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,11138,11138,1
3648,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,11139,11139,1
3649,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11140,11141,2
3650,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,11142,11142,1
3651,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11143,11145,3
3652,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11146,11146,1
3653,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_2,11147,11147,1
3654,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,11148,11149,2
3655,"TEMP_2, PRES_0, DEWP_1, RAIN_1, WSPM_2",PM2.5_1,11150,11150,1
3656,"TEMP_2, PRES_0, DEWP_1, RAIN_1, WSPM_1",PM2.5_1,11151,11151,1
3657,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11152,11156,5
3658,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11157,11158,2
3659,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11159,11159,1
3660,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11160,11160,1
3661,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11161,11162,2
3662,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_0",PM2.5_0,11163,11163,1
3663,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11164,11168,5
3664,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11169,11170,2
3665,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,11171,11172,2
3666,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,11173,11175,3
3667,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,11176,11176,1
3668,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,11177,11180,4
3669,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11181,11182,2
3670,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11183,11186,4
3671,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_2,11187,11188,2
3672,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11189,11190,2
3673,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_2,11191,11192,2
3674,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,11193,11197,5
3675,"TEMP_2, PRES_0, DEWP_1, RAIN_1, WSPM_1",PM2.5_3,11198,11198,1
3676,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,11199,11199,1
3677,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11200,11200,1
3678,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11201,11201,1
3679,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_2,11202,11202,1
3680,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_3,11203,11213,11
3681,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11214,11214,1
3682,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11215,11216,2
3683,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11217,11217,1
3684,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11218,11219,2
3685,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,11220,11225,6
3686,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11226,11230,5
3687,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11231,11231,1
3688,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11232,11233,2
3689,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11234,11236,3
3690,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11237,11241,5
3691,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,11242,11249,8
3692,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11250,11252,3
3693,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11253,11254,2
3694,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_0,11255,11255,1
3695,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM2.5_1,11256,11256,1
