cause,effect,start,end,duration
w_0,d_1,24076,24078,3
t_0,p_1,24079,24084,6
t_0,x_1,24085,24086,2
t_0,p_1,24087,24107,21
t_0,x_1,24108,24108,1
t_0,p_1,24109,24114,6
t_0,x_1,24115,24115,1
t_0,p_1,24116,24117,2
a_0,w_1,24118,24120,3
a_0,m_1,24121,24121,1
a_0,w_1,24122,24141,20
q_0,o_1,24142,24178,37
q_0,l_1,24179,24179,1
q_0,o_1,24180,24180,1
g_0,h_1,24181,24187,7
g_0,j_1,24188,24188,1
g_0,h_1,24189,24205,17
d_0,x_1,24206,24211,6
d_0,i_1,24212,24212,1
d_0,x_1,24213,24228,16
d_0,i_1,24229,24229,1
d_0,x_1,24230,24231,2
e_0,t_1,24232,24239,8
e_0,q_1,24240,24240,1
e_0,t_1,24241,24263,23
l_0,n_1,24264,24266,3
l_0,o_1,24267,24267,1
l_0,n_1,24268,24281,14
l_0,o_1,24282,24282,1
l_0,n_1,24283,24284,2
l_0,o_1,24285,24285,1
l_0,n_1,24286,24286,1
l_0,o_1,24287,24287,1
l_0,n_1,24288,24297,10
i_0,d_1,24298,24298,1
i_0,m_1,24299,24310,12
i_0,d_1,24311,24311,1
i_0,m_1,24312,24320,9
i_0,d_1,24321,24321,1
i_0,m_1,24322,24329,8
i_0,d_1,24330,24330,1
l_0,k_1,24331,24332,2
l_0,o_1,24333,24333,1
l_0,k_1,24334,24348,15
l_0,o_1,24349,24349,1
l_0,k_1,24350,24361,12
n_0,d_1,24362,24363,2
n_0,p_1,24364,24364,1
n_0,d_1,24365,24368,4
n_0,p_1,24369,24371,3
n_0,d_1,24372,24400,29
l_0,b_1,24401,24423,23
l_0,o_1,24424,24424,1
l_0,b_1,24425,24433,9
c_0,a_1,24434,24453,20
z_0,i_1,24454,24487,34
z_0,y_1,24488,24488,1
a_0,e_1,24489,24489,1
a_0,m_1,24490,24490,1
a_0,e_1,24491,24492,2
a_0,m_1,24493,24493,1
a_0,e_1,24494,24499,6
a_0,m_1,24500,24500,1
a_0,e_1,24501,24520,20
t_0,a_1,24521,24529,9
t_0,x_1,24530,24530,1
t_0,a_1,24531,24535,5
t_0,x_1,24536,24536,1
t_0,a_1,24537,24538,2
t_0,x_1,24539,24539,1
t_0,a_1,24540,24544,5
k_0,e_1,24545,24548,4
k_0,w_1,24549,24549,1
k_0,e_1,24550,24558,9
k_0,w_1,24559,24559,1
k_0,e_1,24560,24564,5
k_0,w_1,24565,24565,1
k_0,e_1,24566,24576,11
m_0,t_1,24577,24586,10
m_0,v_1,24587,24587,1
m_0,t_1,24588,24591,4
m_0,v_1,24592,24592,1
m_0,t_1,24593,24598,6
m_0,v_1,24599,24599,1
m_0,t_1,24600,24602,3
l_0,i_1,24603,24616,14
l_0,o_1,24617,24617,1
l_0,i_1,24618,24630,13
m_0,c_1,24631,24634,4
m_0,v_1,24635,24635,1
m_0,c_1,24636,24641,6
m_0,v_1,24642,24642,1
m_0,c_1,24643,24653,11
t_0,w_1,24654,24663,10
t_0,x_1,24664,24664,1
t_0,w_1,24665,24678,14
c_0,w_1,24679,24687,9
c_0,a_1,24688,24688,1
c_0,w_1,24689,24711,23
c_0,a_1,24712,24712,1
c_0,w_1,24713,24714,2
g_0,y_1,24715,24716,2
g_0,j_1,24717,24717,1
g_0,y_1,24718,24732,15
g_0,j_1,24733,24733,1
g_0,y_1,24734,24736,3
y_0,v_1,24737,24737,1
y_0,k_1,24738,24738,1
y_0,v_1,24739,24740,2
y_0,k_1,24741,24741,1
y_0,v_1,24742,24762,21
i_0,p_1,24763,24770,8
i_0,d_1,24771,24771,1
i_0,p_1,24772,24781,10
i_0,d_1,24782,24782,1
i_0,p_1,24783,24787,5
n_0,d_1,24788,24801,14
n_0,p_1,24802,24802,1
n_0,d_1,24803,24814,12
e_0,j_1,24815,24815,1
e_0,q_1,24816,24816,1
e_0,j_1,24817,24830,14
e_0,q_1,24831,24831,1
e_0,j_1,24832,24835,4
e_0,q_1,24836,24836,1
e_0,j_1,24837,24840,4
v_0,a_1,24841,24865,25
v_0,e_1,24866,24866,1
v_0,a_1,24867,24868,2
v_0,e_1,24869,24869,1
v_0,a_1,24870,24872,3
v_0,e_1,24873,24873,1
v_0,a_1,24874,24875,2
l_0,o_1,24876,24876,1
l_0,z_1,24877,24889,13
l_0,o_1,24890,24890,1
l_0,z_1,24891,24901,11
g_0,x_1,24902,24908,7
g_0,j_1,24909,24909,1
g_0,x_1,24910,24911,2
g_0,j_1,24912,24913,2
g_0,x_1,24914,24937,24
c_0,i_1,24938,24941,4
c_0,a_1,24942,24942,1
c_0,i_1,24943,24947,5
c_0,a_1,24948,24948,1
c_0,i_1,24949,24962,14
c_0,a_1,24963,24963,1
c_0,i_1,24964,24971,8
a_0,s_1,24972,24976,5
a_0,m_1,24977,24977,1
a_0,s_1,24978,24990,13
a_0,m_1,24991,24991,1
a_0,s_1,24992,24999,8
a_0,m_1,25000,25000,1
d_0,n_1,25001,25013,13
d_0,i_1,25014,25014,1
d_0,n_1,25015,25017,3
d_0,i_1,25018,25018,1
d_0,n_1,25019,25027,9
e_0,c_1,25028,25035,8
e_0,q_1,25036,25036,1
e_0,c_1,25037,25043,7
e_0,q_1,25044,25044,1
e_0,c_1,25045,25052,8
e_0,q_1,25053,25053,1
e_0,c_1,25054,25058,5
a_0,s_1,25059,25059,1
a_0,m_1,25060,25060,1
a_0,s_1,25061,25065,5
a_0,m_1,25066,25067,2
a_0,s_1,25068,25084,17
m_0,c_1,25085,25107,23
m_0,v_1,25108,25108,1
m_0,c_1,25109,25109,1
m_0,v_1,25110,25111,2
q_0,v_1,25112,25119,8
q_0,l_1,25120,25120,1
q_0,v_1,25121,25136,16
d_0,d_1,25137,25145,9
d_0,i_1,25146,25146,1
d_0,d_1,25147,25154,8
d_0,i_1,25155,25155,1
d_0,d_1,25156,25157,2
r_0,m_1,25158,25179,22
r_0,t_1,25180,25180,1
r_0,m_1,25181,25182,2
t_0,s_1,25183,25183,1
t_0,x_1,25184,25184,1
t_0,s_1,25185,25196,12
t_0,x_1,25197,25197,1
t_0,s_1,25198,25205,8
t_0,x_1,25206,25206,1
t_0,s_1,25207,25217,11
a_0,h_1,25218,25234,17
a_0,m_1,25235,25235,1
a_0,h_1,25236,25242,7
a_0,m_1,25243,25243,1
a_0,h_1,25244,25245,2
a_0,m_1,25246,25246,1
a_0,h_1,25247,25249,3
a_0,m_1,25250,25250,1
a_0,h_1,25251,25254,4
o_0,q_1,25255,25266,12
o_0,c_1,25267,25267,1
o_0,q_1,25268,25276,9
x_0,r_1,25277,25291,15
x_0,s_1,25292,25292,1
x_0,r_1,25293,25296,4
e_0,s_1,25297,25303,7
e_0,q_1,25304,25304,1
e_0,s_1,25305,25330,26
f_0,p_1,25331,25341,11
f_0,h_1,25342,25342,1
f_0,p_1,25343,25351,9
f_0,h_1,25352,25352,1
f_0,p_1,25353,25363,11
w_0,j_1,25364,25364,1
w_0,b_1,25365,25365,1
w_0,j_1,25366,25380,15
w_0,b_1,25381,25381,1
w_0,j_1,25382,25403,22
x_0,s_1,25404,25404,1
x_0,q_1,25405,25408,4
x_0,s_1,25409,25409,1
x_0,q_1,25410,25436,27
w_0,d_1,25437,25439,3
w_0,b_1,25440,25440,1
w_0,d_1,25441,25454,14
w_0,b_1,25455,25455,1
w_0,d_1,25456,25458,3
w_0,b_1,25459,25459,1
w_0,d_1,25460,25465,6
b_0,q_1,25466,25466,1
b_0,r_1,25467,25467,1
b_0,q_1,25468,25474,7
b_0,r_1,25475,25475,1
b_0,q_1,25476,25488,13
l_0,h_1,25489,25503,15
l_0,o_1,25504,25504,1
l_0,h_1,25505,25516,12
b_0,i_1,25517,25530,14
b_0,r_1,25531,25531,1
b_0,i_1,25532,25539,8
w_0,c_1,25540,25542,3
w_0,b_1,25543,25543,1
w_0,c_1,25544,25577,34
w_0,b_1,25578,25578,1
w_0,c_1,25579,25579,1
p_0,e_1,25580,25583,4
p_0,n_1,25584,25584,1
p_0,e_1,25585,25586,2
p_0,n_1,25587,25587,1
p_0,e_1,25588,25604,17
h_0,l_1,25605,25613,9
h_0,f_1,25614,25614,1
h_0,l_1,25615,25615,1
h_0,f_1,25616,25616,1
h_0,l_1,25617,25630,14
h_0,f_1,25631,25631,1
h_0,l_1,25632,25639,8
g_0,c_1,25640,25644,5
g_0,j_1,25645,25645,1
g_0,c_1,25646,25661,16
g_0,j_1,25662,25662,1
g_0,c_1,25663,25668,6
v_0,b_1,25669,25691,23
v_0,e_1,25692,25693,2
v_0,b_1,25694,25704,11
e_0,p_1,25705,25721,17
e_0,q_1,25722,25722,1
e_0,p_1,25723,25729,7
k_0,l_1,25730,25730,1
k_0,w_1,25731,25731,1
k_0,l_1,25732,25735,4
k_0,w_1,25736,25736,1
k_0,l_1,25737,25765,29
a_0,l_1,25766,25767,2
a_0,m_1,25768,25769,2
a_0,l_1,25770,25776,7
a_0,m_1,25777,25777,1
a_0,l_1,25778,25796,19
n_0,o_1,25797,25798,2
n_0,p_1,25799,25799,1
n_0,o_1,25800,25801,2
n_0,p_1,25802,25802,1
n_0,o_1,25803,25804,2
n_0,p_1,25805,25805,1
n_0,o_1,25806,25826,21
t_0,x_1,25827,25827,1
t_0,w_1,25828,25850,23
t_0,x_1,25851,25851,1
t_0,w_1,25852,25853,2
t_0,x_1,25854,25854,1
t_0,w_1,25855,25855,1
k_0,r_1,25856,25856,1
k_0,w_1,25857,25857,1
k_0,r_1,25858,25862,5
k_0,w_1,25863,25863,1
k_0,r_1,25864,25885,22
k_0,w_1,25886,25886,1
k_0,r_1,25887,25890,4
k_0,w_1,25891,25891,1
k_0,r_1,25892,25895,4
p_0,p_1,25896,25909,14
p_0,n_1,25910,25910,1
p_0,p_1,25911,25913,3
p_0,n_1,25914,25914,1
p_0,p_1,25915,25927,13
l_0,m_1,25928,25945,18
l_0,o_1,25946,25946,1
l_0,m_1,25947,25951,5
l_0,o_1,25952,25952,1
l_0,m_1,25953,25958,6
n_0,q_1,25959,25981,23
n_0,p_1,25982,25982,1
n_0,q_1,25983,25985,3
n_0,p_1,25986,25986,1
n_0,q_1,25987,25993,7
n_0,p_1,25994,25994,1
n_0,q_1,25995,25995,1
n_0,p_1,25996,25996,1
n_0,q_1,25997,25997,1
c_0,h_1,25998,26023,26
c_0,a_1,26024,26024,1
c_0,h_1,26025,26030,6
e_0,u_1,26031,26039,9
e_0,q_1,26040,26040,1
e_0,u_1,26041,26047,7
e_0,q_1,26048,26048,1
e_0,u_1,26049,26062,14
i_0,d_1,26063,26063,1
i_0,f_1,26064,26078,15
i_0,d_1,26079,26080,2
i_0,f_1,26081,26083,3
i_0,d_1,26084,26084,1
i_0,f_1,26085,26099,15
l_0,u_1,26100,26113,14
l_0,o_1,26114,26114,1
l_0,u_1,26115,26125,11
t_0,m_1,26126,26144,19
t_0,x_1,26145,26145,1
t_0,m_1,26146,26153,8
h_0,n_1,26154,26171,18
h_0,f_1,26172,26172,1
h_0,n_1,26173,26176,4
b_0,r_1,26177,26177,1
b_0,c_1,26178,26181,4
b_0,r_1,26182,26182,1
b_0,c_1,26183,26197,15
b_0,r_1,26198,26198,1
b_0,c_1,26199,26212,14
n_0,v_1,26213,26217,5
n_0,p_1,26218,26219,2
n_0,v_1,26220,26220,1
n_0,p_1,26221,26221,1
n_0,v_1,26222,26251,30
j_0,f_1,26252,26270,19
j_0,g_1,26271,26271,1
j_0,f_1,26272,26284,13
o_0,b_1,26285,26291,7
o_0,c_1,26292,26292,1
o_0,b_1,26293,26294,2
o_0,c_1,26295,26295,1
o_0,b_1,26296,26301,6
o_0,c_1,26302,26302,1
o_0,b_1,26303,26305,3
q_0,j_1,26306,26310,5
q_0,l_1,26311,26312,2
q_0,j_1,26313,26317,5
q_0,l_1,26318,26318,1
q_0,j_1,26319,26336,18
v_0,q_1,26337,26340,4
v_0,e_1,26341,26341,1
v_0,q_1,26342,26350,9
v_0,e_1,26351,26351,1
v_0,q_1,26352,26352,1
v_0,e_1,26353,26353,1
v_0,q_1,26354,26361,8
p_0,m_1,26362,26362,1
p_0,n_1,26363,26363,1
p_0,m_1,26364,26380,17
p_0,n_1,26381,26381,1
p_0,m_1,26382,26395,14
p_0,n_1,26396,26396,1
l_0,j_1,26397,26407,11
l_0,o_1,26408,26408,1
l_0,j_1,26409,26412,4
l_0,o_1,26413,26413,1
l_0,j_1,26414,26419,6
h_0,r_1,26420,26421,2
h_0,f_1,26422,26422,1
h_0,r_1,26423,26423,1
h_0,f_1,26424,26424,1
h_0,r_1,26425,26442,18
h_0,f_1,26443,26443,1
h_0,r_1,26444,26450,7
h_0,f_1,26451,26451,1
h_0,r_1,26452,26456,5
d_0,u_1,26457,26459,3
d_0,i_1,26460,26460,1
d_0,u_1,26461,26471,11
d_0,i_1,26472,26472,1
d_0,u_1,26473,26488,16
d_0,i_1,26489,26489,1
d_0,u_1,26490,26495,6
d_0,i_1,26496,26496,1
l_0,y_1,26497,26499,3
l_0,o_1,26500,26500,1
l_0,y_1,26501,26501,1
l_0,o_1,26502,26503,2
l_0,y_1,26504,26534,31
m_0,i_1,26535,26543,9
m_0,v_1,26544,26544,1
m_0,i_1,26545,26554,10
m_0,v_1,26555,26555,1
f_0,x_1,26556,26583,28
f_0,h_1,26584,26584,1
f_0,x_1,26585,26586,2
f_0,h_1,26587,26587,1
f_0,x_1,26588,26590,3
d_0,n_1,26591,26597,7
d_0,i_1,26598,26598,1
d_0,n_1,26599,26621,23
n_0,l_1,26622,26637,16
n_0,p_1,26638,26638,1
n_0,l_1,26639,26659,21
k_0,m_1,26660,26668,9
k_0,w_1,26669,26669,1
k_0,m_1,26670,26671,2
k_0,w_1,26672,26672,1
k_0,m_1,26673,26692,20
z_0,v_1,26693,26715,23
z_0,y_1,26716,26716,1
z_0,v_1,26717,26720,4
g_0,g_1,26721,26722,2
g_0,j_1,26723,26723,1
g_0,g_1,26724,26727,4
g_0,j_1,26728,26728,1
g_0,g_1,26729,26737,9
g_0,j_1,26738,26738,1
g_0,g_1,26739,26747,9
g_0,j_1,26748,26748,1
g_0,g_1,26749,26755,7
u_0,o_1,26756,26766,11
u_0,u_1,26767,26767,1
u_0,o_1,26768,26781,14
q_0,q_1,26782,26790,9
q_0,l_1,26791,26791,1
q_0,q_1,26792,26800,9
q_0,l_1,26801,26801,1
q_0,q_1,26802,26816,15
u_0,p_1,26817,26824,8
u_0,u_1,26825,26825,1
u_0,p_1,26826,26836,11
u_0,u_1,26837,26837,1
u_0,p_1,26838,26847,10
c_0,n_1,26848,26850,3
c_0,a_1,26851,26851,1
c_0,n_1,26852,26876,25
c_0,a_1,26877,26877,1
z_0,x_1,26878,26894,17
z_0,y_1,26895,26895,1
z_0,x_1,26896,26899,4
z_0,y_1,26900,26900,1
z_0,x_1,26901,26906,6
z_0,y_1,26907,26907,1
z_0,x_1,26908,26908,1
c_0,i_1,26909,26925,17
c_0,a_1,26926,26926,1
c_0,i_1,26927,26929,3
x_0,m_1,26930,26941,12
x_0,s_1,26942,26942,1
x_0,m_1,26943,26960,18
x_0,s_1,26961,26961,1
x_0,m_1,26962,26968,7
t_0,z_1,26969,26977,9
t_0,x_1,26978,26978,1
t_0,z_1,26979,26995,17
m_0,x_1,26996,27002,7
m_0,v_1,27003,27003,1
m_0,x_1,27004,27019,16
q_0,n_1,27020,27027,8
q_0,l_1,27028,27028,1
q_0,n_1,27029,27039,11
q_0,l_1,27040,27040,1
q_0,n_1,27041,27053,13
q_0,l_1,27054,27054,1
q_0,n_1,27055,27057,3
w_0,s_1,27058,27060,3
w_0,b_1,27061,27061,1
w_0,s_1,27062,27067,6
w_0,b_1,27068,27068,1
w_0,s_1,27069,27080,12
a_0,p_1,27081,27111,31
a_0,m_1,27112,27112,1
a_0,p_1,27113,27113,1
a_0,m_1,27114,27114,1
a_0,p_1,27115,27116,2
y_0,i_1,27117,27122,6
y_0,k_1,27123,27123,1
y_0,i_1,27124,27130,7
y_0,k_1,27131,27131,1
y_0,i_1,27132,27143,12
y_0,k_1,27144,27144,1
y_0,i_1,27145,27150,6
i_0,a_1,27151,27155,5
i_0,d_1,27156,27156,1
i_0,a_1,27157,27167,11
i_0,d_1,27168,27168,1
i_0,a_1,27169,27171,3
i_0,d_1,27172,27172,1
i_0,a_1,27173,27183,11
s_0,k_1,27184,27187,4
s_0,z_1,27188,27188,1
s_0,k_1,27189,27203,15
s_0,z_1,27204,27204,1
s_0,k_1,27205,27209,5
f_0,o_1,27210,27220,11
f_0,h_1,27221,27221,1
f_0,o_1,27222,27229,8
p_0,n_1,27230,27260,31
b_0,u_1,27261,27265,5
b_0,r_1,27266,27266,1
b_0,u_1,27267,27272,6
b_0,r_1,27273,27273,1
b_0,u_1,27274,27277,4
b_0,r_1,27278,27278,1
b_0,u_1,27279,27289,11
l_0,s_1,27290,27305,16
l_0,o_1,27306,27306,1
l_0,s_1,27307,27310,4
g_0,z_1,27311,27324,14
g_0,j_1,27325,27325,1
g_0,z_1,27326,27343,18
g_0,j_1,27344,27344,1
g_0,z_1,27345,27348,4
n_0,n_1,27349,27357,9
n_0,p_1,27358,27358,1
n_0,n_1,27359,27374,16
n_0,p_1,27375,27375,1
n_0,n_1,27376,27385,10
n_0,p_1,27386,27386,1
n_0,n_1,27387,27388,2
d_0,w_1,27389,27390,2
d_0,i_1,27391,27391,1
d_0,w_1,27392,27398,7
d_0,i_1,27399,27399,1
d_0,w_1,27400,27420,21
d_0,i_1,27421,27421,1
d_0,w_1,27422,27422,1
u_0,l_1,27423,27423,1
u_0,u_1,27424,27424,1
u_0,l_1,27425,27430,6
u_0,u_1,27431,27431,1
u_0,l_1,27432,27438,7
u_0,u_1,27439,27439,1
u_0,l_1,27440,27446,7
z_0,y_1,27447,27447,1
z_0,p_1,27448,27468,21
p_0,k_1,27469,27470,2
p_0,n_1,27471,27471,1
p_0,k_1,27472,27489,18
r_0,h_1,27490,27494,5
r_0,t_1,27495,27495,1
r_0,h_1,27496,27503,8
r_0,t_1,27504,27504,1
r_0,h_1,27505,27508,4
r_0,t_1,27509,27509,1
r_0,h_1,27510,27525,16
r_0,t_1,27526,27526,1
r_0,h_1,27527,27527,1
b_0,d_1,27528,27550,23
b_0,r_1,27551,27551,1
b_0,d_1,27552,27558,7
s_0,y_1,27559,27562,4
s_0,z_1,27563,27563,1
s_0,y_1,27564,27568,5
s_0,z_1,27569,27569,1
s_0,y_1,27570,27581,12
s_0,z_1,27582,27582,1
s_0,y_1,27583,27584,2
v_0,g_1,27585,27606,22
v_0,e_1,27607,27607,1
v_0,g_1,27608,27609,2
v_0,e_1,27610,27610,1
v_0,g_1,27611,27612,2
t_0,d_1,27613,27618,6
t_0,x_1,27619,27619,1
t_0,d_1,27620,27630,11
t_0,x_1,27631,27631,1
t_0,d_1,27632,27647,16
e_0,s_1,27648,27662,15
e_0,q_1,27663,27663,1
e_0,s_1,27664,27669,6
e_0,q_1,27670,27670,1
m_0,b_1,27671,27671,1
m_0,v_1,27672,27672,1
m_0,b_1,27673,27674,2
m_0,v_1,27675,27675,1
m_0,b_1,27676,27693,18
g_0,b_1,27694,27708,15
g_0,j_1,27709,27709,1
g_0,b_1,27710,27717,8
g_0,j_1,27718,27718,1
g_0,b_1,27719,27721,3
g_0,j_1,27722,27723,2
g_0,b_1,27724,27725,2
z_0,h_1,27726,27734,9
z_0,y_1,27735,27735,1
z_0,h_1,27736,27762,27
g_0,q_1,27763,27787,25
g_0,j_1,27788,27788,1
g_0,q_1,27789,27793,5
m_0,i_1,27794,27812,19
m_0,v_1,27813,27813,1
m_0,i_1,27814,27818,5
m_0,v_1,27819,27819,1
m_0,i_1,27820,27823,4
s_0,w_1,27824,27827,4
s_0,z_1,27828,27828,1
s_0,w_1,27829,27829,1
s_0,z_1,27830,27831,2
s_0,w_1,27832,27852,21
j_0,i_1,27853,27874,22
j_0,g_1,27875,27875,1
d_0,i_1,27876,27906,31
q_0,j_1,27907,27912,6
q_0,l_1,27913,27913,1
q_0,j_1,27914,27930,17
j_0,l_1,27931,27945,15
j_0,g_1,27946,27946,1
j_0,l_1,27947,27954,8
n_0,e_1,27955,27985,31
n_0,p_1,27986,27986,1
n_0,e_1,27987,27989,3
a_0,v_1,27990,27996,7
a_0,m_1,27997,27997,1
a_0,v_1,27998,28025,28
j_0,i_1,28026,28032,7
j_0,g_1,28033,28033,1
j_0,i_1,28034,28051,18
d_0,t_1,28052,28060,9
d_0,i_1,28061,28062,2
d_0,t_1,28063,28083,21
r_0,c_1,28084,28099,16
r_0,t_1,28100,28101,2
r_0,c_1,28102,28103,2
r_0,t_1,28104,28104,1
r_0,c_1,28105,28114,10
d_0,k_1,28115,28116,2
d_0,i_1,28117,28117,1
d_0,k_1,28118,28147,30
y_0,d_1,28148,28162,15
y_0,k_1,28163,28163,1
y_0,d_1,28164,28174,11
y_0,k_1,28175,28175,1
y_0,d_1,28176,28181,6
y_0,k_1,28182,28183,2
x_0,t_1,28184,28190,7
x_0,s_1,28191,28191,1
x_0,t_1,28192,28204,13
u_0,x_1,28205,28221,17
u_0,u_1,28222,28222,1
u_0,x_1,28223,28236,14
p_0,r_1,28237,28254,18
p_0,n_1,28255,28255,1
p_0,r_1,28256,28259,4
p_0,n_1,28260,28260,1
p_0,r_1,28261,28274,14
u_0,z_1,28275,28293,19
u_0,u_1,28294,28294,1
u_0,z_1,28295,28301,7
u_0,u_1,28302,28302,1
u_0,z_1,28303,28305,3
i_0,u_1,28306,28319,14
i_0,d_1,28320,28320,1
i_0,u_1,28321,28321,1
i_0,d_1,28322,28322,1
i_0,u_1,28323,28326,4
c_0,t_1,28327,28330,4
c_0,a_1,28331,28331,1
c_0,t_1,28332,28342,11
c_0,a_1,28343,28343,1
c_0,t_1,28344,28353,10
q_0,j_1,28354,28373,20
q_0,l_1,28374,28374,1
f_0,f_1,28375,28395,21
f_0,h_1,28396,28396,1
f_0,f_1,28397,28402,6
v_0,q_1,28403,28403,1
v_0,e_1,28404,28404,1
v_0,q_1,28405,28420,16
v_0,e_1,28421,28421,1
v_0,q_1,28422,28422,1
v_0,e_1,28423,28423,1
v_0,q_1,28424,28434,11
h_0,q_1,28435,28436,2
h_0,f_1,28437,28438,2
h_0,q_1,28439,28454,16
o_0,e_1,28455,28459,5
o_0,c_1,28460,28460,1
o_0,e_1,28461,28466,6
o_0,c_1,28467,28467,1
o_0,e_1,28468,28478,11
o_0,c_1,28479,28479,1
o_0,e_1,28480,28492,13
z_0,w_1,28493,28494,2
z_0,y_1,28495,28495,1
z_0,w_1,28496,28514,19
z_0,y_1,28515,28515,1
z_0,w_1,28516,28517,2
c_0,x_1,28518,28540,23
c_0,a_1,28541,28542,2
c_0,x_1,28543,28555,13
g_0,e_1,28556,28578,23
g_0,j_1,28579,28579,1
g_0,e_1,28580,28580,1
g_0,j_1,28581,28581,1
g_0,e_1,28582,28585,4
g_0,j_1,28586,28586,1
g_0,e_1,28587,28590,4
h_0,g_1,28591,28619,29
h_0,f_1,28620,28620,1
h_0,g_1,28621,28626,6
h_0,f_1,28627,28627,1
r_0,i_1,28628,28630,3
r_0,t_1,28631,28631,1
r_0,i_1,28632,28648,17
i_0,l_1,28649,28649,1
i_0,d_1,28650,28650,1
i_0,l_1,28651,28672,22
i_0,d_1,28673,28673,1
i_0,l_1,28674,28678,5
r_0,k_1,28679,28683,5
r_0,t_1,28684,28684,1
r_0,k_1,28685,28703,19
n_0,a_1,28704,28714,11
n_0,p_1,28715,28715,1
n_0,a_1,28716,28735,20
j_0,t_1,28736,28742,7
j_0,g_1,28743,28743,1
j_0,t_1,28744,28762,19
j_0,g_1,28763,28763,1
j_0,t_1,28764,28769,6
j_0,g_1,28770,28770,1
u_0,t_1,28771,28775,5
u_0,u_1,28776,28776,1
u_0,t_1,28777,28785,9
u_0,u_1,28786,28786,1
u_0,t_1,28787,28799,13
t_0,r_1,28800,28805,6
t_0,x_1,28806,28806,1
t_0,r_1,28807,28825,19
t_0,x_1,28826,28826,1
t_0,r_1,28827,28829,3
u_0,j_1,28830,28847,18
u_0,u_1,28848,28848,1
u_0,j_1,28849,28857,9
g_0,m_1,28858,28879,22
g_0,j_1,28880,28880,1
g_0,m_1,28881,28881,1
u_0,l_1,28882,28891,10
u_0,u_1,28892,28892,1
u_0,l_1,28893,28896,4
u_0,u_1,28897,28897,1
u_0,l_1,28898,28905,8
u_0,u_1,28906,28906,1
u_0,l_1,28907,28910,4
u_0,u_1,28911,28911,1
u_0,l_1,28912,28912,1
r_0,l_1,28913,28921,9
r_0,t_1,28922,28922,1
r_0,l_1,28923,28931,9
r_0,t_1,28932,28932,1
r_0,l_1,28933,28939,7
p_0,r_1,28940,28953,14
p_0,n_1,28954,28954,1
p_0,r_1,28955,28965,11
p_0,n_1,28966,28966,1
p_0,r_1,28967,28970,4
p_0,n_1,28971,28971,1
p_0,r_1,28972,28974,3
b_0,k_1,28975,28979,5
b_0,r_1,28980,28980,1
b_0,k_1,28981,29000,20
h_0,r_1,29001,29016,16
h_0,f_1,29017,29017,1
h_0,r_1,29018,29020,3
h_0,f_1,29021,29021,1
i_0,u_1,29022,29043,22
i_0,d_1,29044,29044,1
i_0,u_1,29045,29045,1
i_0,d_1,29046,29046,1
i_0,u_1,29047,29054,8
t_0,u_1,29055,29067,13
t_0,x_1,29068,29068,1
t_0,u_1,29069,29076,8
i_0,q_1,29077,29078,2
i_0,d_1,29079,29079,1
i_0,q_1,29080,29095,16
i_0,d_1,29096,29096,1
i_0,q_1,29097,29107,11
i_0,d_1,29108,29108,1
i_0,q_1,29109,29110,2
w_0,f_1,29111,29113,3
w_0,b_1,29114,29114,1
w_0,f_1,29115,29122,8
w_0,b_1,29123,29123,1
w_0,f_1,29124,29130,7
m_0,v_1,29131,29131,1
m_0,o_1,29132,29132,1
m_0,v_1,29133,29133,1
m_0,o_1,29134,29136,3
m_0,v_1,29137,29137,1
m_0,o_1,29138,29160,23
n_0,p_1,29161,29192,32
t_0,w_1,29193,29206,14
t_0,x_1,29207,29207,1
t_0,w_1,29208,29209,2
t_0,x_1,29210,29210,1
t_0,w_1,29211,29215,5
s_0,e_1,29216,29224,9
s_0,z_1,29225,29225,1
s_0,e_1,29226,29233,8
s_0,z_1,29234,29234,1
s_0,e_1,29235,29235,1
k_0,x_1,29236,29251,16
k_0,w_1,29252,29252,1
k_0,x_1,29253,29255,3
k_0,w_1,29256,29256,1
k_0,x_1,29257,29257,1
j_0,r_1,29258,29275,18
j_0,g_1,29276,29276,1
j_0,r_1,29277,29279,3
j_0,g_1,29280,29280,1
j_0,r_1,29281,29281,1
a_0,b_1,29282,29293,12
a_0,m_1,29294,29294,1
a_0,b_1,29295,29295,1
a_0,m_1,29296,29296,1
a_0,b_1,29297,29313,17
e_0,f_1,29314,29318,5
e_0,q_1,29319,29319,1
e_0,f_1,29320,29320,1
e_0,q_1,29321,29321,1
e_0,f_1,29322,29338,17
l_0,q_1,29339,29357,19
l_0,o_1,29358,29358,1
l_0,q_1,29359,29375,17
r_0,g_1,29376,29390,15
r_0,t_1,29391,29391,1
r_0,g_1,29392,29406,15
r_0,t_1,29407,29407,1
r_0,g_1,29408,29412,5
z_0,y_1,29413,29413,1
z_0,t_1,29414,29443,30
i_0,l_1,29444,29458,15
i_0,d_1,29459,29459,1
i_0,l_1,29460,29468,9
n_0,b_1,29469,29469,1
n_0,p_1,29470,29470,1
n_0,b_1,29471,29483,13
n_0,p_1,29484,29485,2
n_0,b_1,29486,29501,16
n_0,p_1,29502,29502,1
n_0,b_1,29503,29503,1
k_0,b_1,29504,29519,16
k_0,w_1,29520,29520,1
k_0,b_1,29521,29521,1
k_0,w_1,29522,29522,1
k_0,b_1,29523,29529,7
v_0,y_1,29530,29530,1
v_0,e_1,29531,29531,1
