,cause,effect
7127,s_0,x_1
7128,s_0,x_1
7129,h_0,r_1
7130,h_0,r_1
7131,h_0,r_1
7132,h_0,r_1
7133,h_0,r_1
7134,h_0,r_1
7135,h_0,r_1
7136,h_0,f_1
7137,h_0,r_1
7138,h_0,r_1
7139,h_0,r_1
7140,h_0,r_1
7141,h_0,r_1
7142,h_0,r_1
7143,h_0,r_1
7144,h_0,r_1
7145,h_0,f_1
7146,h_0,r_1
7147,h_0,r_1
7148,h_0,r_1
7149,h_0,r_1
7150,h_0,r_1
7151,h_0,r_1
7152,h_0,r_1
7153,h_0,r_1
7154,h_0,r_1
7155,h_0,r_1
7156,h_0,f_1
7157,u_0,k_1
7158,u_0,k_1
7159,u_0,k_1
7160,u_0,k_1
7161,u_0,k_1
7162,u_0,k_1
7163,u_0,k_1
7164,u_0,k_1
7165,u_0,k_1
7166,u_0,k_1
7167,u_0,k_1
7168,u_0,k_1
7169,u_0,k_1
7170,u_0,k_1
7171,u_0,k_1
7172,u_0,k_1
7173,u_0,k_1
7174,u_0,k_1
7175,u_0,k_1
7176,u_0,k_1
7177,u_0,k_1
7178,u_0,k_1
7179,u_0,k_1
7180,u_0,k_1
7181,u_0,u_1
7182,u_0,k_1
7183,u_0,k_1
7184,u_0,k_1
7185,v_0,y_1
7186,v_0,y_1
7187,v_0,e_1
7188,v_0,y_1
7189,v_0,y_1
7190,v_0,y_1
7191,v_0,y_1
7192,v_0,y_1
7193,v_0,y_1
7194,v_0,y_1
7195,v_0,y_1
7196,v_0,y_1
7197,v_0,e_1
7198,v_0,y_1
7199,v_0,y_1
7200,v_0,y_1
7201,v_0,y_1
7202,v_0,y_1
7203,v_0,y_1
7204,v_0,y_1
7205,v_0,y_1
7206,v_0,y_1
7207,v_0,y_1
7208,v_0,y_1
7209,v_0,y_1
7210,r_0,j_1
7211,r_0,j_1
7212,r_0,j_1
7213,r_0,j_1
7214,r_0,j_1
7215,r_0,j_1
7216,r_0,j_1
7217,r_0,j_1
7218,r_0,t_1
7219,r_0,j_1
7220,r_0,j_1
7221,r_0,j_1
7222,r_0,j_1
7223,r_0,j_1
7224,r_0,j_1
7225,r_0,j_1
7226,r_0,j_1
7227,r_0,j_1
7228,r_0,j_1
7229,r_0,j_1
7230,r_0,j_1
7231,r_0,j_1
7232,r_0,j_1
7233,r_0,j_1
7234,r_0,j_1
7235,r_0,j_1
7236,r_0,j_1
7237,r_0,j_1
7238,r_0,j_1
7239,r_0,j_1
7240,r_0,j_1
7241,r_0,j_1
7242,c_0,f_1
7243,c_0,f_1
7244,c_0,f_1
7245,c_0,f_1
7246,c_0,f_1
7247,c_0,f_1
7248,c_0,f_1
7249,c_0,f_1
7250,c_0,f_1
7251,c_0,f_1
7252,c_0,f_1
7253,c_0,f_1
7254,c_0,f_1
7255,c_0,f_1
7256,c_0,f_1
7257,c_0,f_1
7258,c_0,f_1
7259,c_0,f_1
7260,c_0,f_1
7261,c_0,f_1
7262,c_0,f_1
7263,c_0,f_1
7264,c_0,f_1
7265,c_0,f_1
7266,c_0,f_1
7267,c_0,f_1
7268,c_0,f_1
7269,c_0,a_1
7270,c_0,f_1
7271,c_0,f_1
7272,c_0,f_1
7273,c_0,f_1
7274,f_0,i_1
7275,f_0,i_1
7276,f_0,i_1
7277,f_0,i_1
7278,f_0,h_1
7279,f_0,i_1
7280,f_0,i_1
7281,f_0,i_1
7282,f_0,i_1
7283,f_0,i_1
7284,f_0,i_1
7285,f_0,i_1
7286,f_0,i_1
7287,f_0,i_1
7288,f_0,i_1
7289,f_0,i_1
7290,f_0,i_1
7291,f_0,i_1
7292,f_0,i_1
7293,f_0,i_1
7294,f_0,i_1
7295,f_0,i_1
7296,f_0,i_1
7297,f_0,i_1
7298,f_0,i_1
7299,f_0,i_1
7300,f_0,i_1
7301,f_0,i_1
7302,f_0,i_1
7303,f_0,i_1
7304,z_0,k_1
7305,z_0,k_1
7306,z_0,k_1
7307,z_0,k_1
7308,z_0,k_1
7309,z_0,k_1
7310,z_0,k_1
7311,z_0,k_1
7312,z_0,k_1
7313,z_0,k_1
7314,z_0,k_1
7315,z_0,k_1
7316,z_0,k_1
7317,z_0,k_1
7318,z_0,k_1
7319,z_0,k_1
7320,z_0,k_1
7321,z_0,k_1
7322,z_0,y_1
7323,z_0,k_1
7324,z_0,k_1
7325,z_0,y_1
7326,a_0,n_1
7327,a_0,n_1
7328,a_0,m_1
7329,a_0,n_1
7330,a_0,n_1
7331,a_0,n_1
7332,a_0,n_1
7333,a_0,n_1
7334,a_0,n_1
7335,a_0,n_1
7336,a_0,n_1
7337,a_0,n_1
7338,a_0,n_1
7339,a_0,n_1
7340,a_0,n_1
7341,a_0,n_1
7342,a_0,m_1
7343,a_0,n_1
7344,a_0,n_1
7345,a_0,m_1
7346,a_0,n_1
7347,a_0,n_1
7348,a_0,n_1
7349,a_0,n_1
7350,a_0,n_1
7351,a_0,n_1
7352,a_0,n_1
7353,a_0,n_1
7354,a_0,n_1
7355,a_0,n_1
7356,a_0,n_1
7357,a_0,n_1
7358,a_0,n_1
7359,a_0,n_1
7360,a_0,m_1
7361,a_0,n_1
7362,a_0,n_1
7363,a_0,n_1
7364,a_0,n_1
7365,a_0,n_1
7366,c_0,f_1
7367,c_0,f_1
7368,c_0,f_1
7369,c_0,f_1
7370,c_0,f_1
7371,c_0,f_1
7372,c_0,f_1
7373,c_0,f_1
7374,c_0,f_1
7375,c_0,f_1
7376,c_0,f_1
7377,c_0,f_1
7378,c_0,f_1
7379,c_0,f_1
7380,c_0,f_1
7381,c_0,f_1
7382,c_0,f_1
7383,c_0,f_1
7384,c_0,f_1
7385,c_0,f_1
7386,c_0,f_1
7387,c_0,f_1
7388,c_0,f_1
7389,c_0,f_1
7390,c_0,f_1
7391,c_0,f_1
7392,c_0,a_1
7393,c_0,f_1
7394,c_0,f_1
7395,c_0,f_1
7396,c_0,f_1
7397,c_0,f_1
7398,c_0,f_1
7399,c_0,f_1
7400,c_0,f_1
7401,c_0,f_1
7402,c_0,f_1
7403,n_0,w_1
7404,n_0,w_1
7405,n_0,w_1
7406,n_0,w_1
7407,n_0,w_1
7408,n_0,w_1
7409,n_0,w_1
7410,n_0,w_1
7411,n_0,w_1
7412,n_0,p_1
7413,n_0,w_1
7414,n_0,w_1
7415,n_0,w_1
7416,n_0,w_1
7417,n_0,w_1
7418,n_0,w_1
7419,n_0,p_1
7420,n_0,w_1
7421,n_0,w_1
7422,n_0,w_1
7423,n_0,w_1
7424,n_0,w_1
7425,n_0,w_1
7426,n_0,w_1
7427,n_0,w_1
7428,n_0,w_1
7429,n_0,p_1
7430,n_0,p_1
7431,n_0,w_1
7432,n_0,w_1
7433,n_0,w_1
7434,n_0,w_1
7435,n_0,w_1
7436,n_0,w_1
7437,n_0,w_1
7438,j_0,x_1
7439,j_0,x_1
7440,j_0,x_1
7441,j_0,x_1
7442,j_0,x_1
7443,j_0,x_1
7444,j_0,x_1
7445,j_0,x_1
7446,j_0,x_1
7447,j_0,x_1
7448,j_0,x_1
7449,j_0,g_1
7450,j_0,x_1
7451,j_0,x_1
7452,j_0,x_1
7453,j_0,x_1
7454,j_0,x_1
7455,j_0,x_1
7456,j_0,x_1
7457,j_0,x_1
7458,j_0,x_1
7459,j_0,g_1
7460,j_0,g_1
7461,j_0,x_1
7462,j_0,x_1
7463,j_0,x_1
7464,j_0,x_1
7465,j_0,x_1
7466,j_0,x_1
7467,j_0,x_1
7468,j_0,x_1
7469,j_0,x_1
7470,a_0,g_1
7471,a_0,g_1
7472,a_0,g_1
7473,a_0,g_1
7474,a_0,g_1
7475,a_0,g_1
7476,a_0,g_1
7477,a_0,g_1
7478,a_0,g_1
7479,a_0,g_1
7480,a_0,g_1
7481,a_0,g_1
7482,a_0,g_1
7483,a_0,g_1
7484,a_0,g_1
7485,a_0,g_1
7486,a_0,m_1
7487,a_0,g_1
7488,a_0,g_1
7489,a_0,g_1
7490,a_0,g_1
7491,a_0,g_1
7492,a_0,g_1
7493,a_0,g_1
7494,a_0,g_1
7495,a_0,g_1
7496,a_0,g_1
7497,a_0,g_1
7498,a_0,g_1
7499,a_0,g_1
7500,a_0,g_1
7501,a_0,g_1
7502,a_0,g_1
7503,a_0,g_1
7504,a_0,g_1
7505,a_0,g_1
7506,a_0,g_1
7507,a_0,m_1
7508,w_0,g_1
7509,w_0,g_1
7510,w_0,g_1
7511,w_0,g_1
7512,w_0,g_1
7513,w_0,g_1
7514,w_0,g_1
7515,w_0,g_1
7516,w_0,g_1
7517,w_0,g_1
7518,w_0,g_1
7519,w_0,g_1
7520,w_0,g_1
7521,w_0,b_1
7522,w_0,g_1
7523,w_0,g_1
7524,w_0,g_1
7525,w_0,g_1
7526,w_0,g_1
7527,w_0,g_1
7528,w_0,g_1
7529,w_0,g_1
7530,w_0,g_1
7531,w_0,b_1
7532,u_0,r_1
7533,u_0,r_1
7534,u_0,r_1
7535,u_0,r_1
7536,u_0,r_1
7537,u_0,r_1
7538,u_0,r_1
7539,u_0,r_1
7540,u_0,r_1
7541,u_0,r_1
7542,u_0,u_1
7543,u_0,r_1
7544,u_0,r_1
7545,u_0,r_1
7546,u_0,r_1
7547,u_0,r_1
7548,u_0,r_1
7549,u_0,r_1
7550,u_0,r_1
7551,u_0,r_1
7552,u_0,r_1
7553,u_0,r_1
7554,u_0,r_1
7555,u_0,u_1
7556,u_0,r_1
7557,u_0,r_1
7558,u_0,r_1
7559,u_0,r_1
7560,u_0,r_1
7561,u_0,r_1
7562,u_0,r_1
7563,u_0,r_1
7564,u_0,r_1
7565,u_0,r_1
7566,u_0,r_1
7567,u_0,r_1
7568,u_0,r_1
7569,u_0,r_1
7570,u_0,r_1
7571,u_0,r_1
7572,l_0,y_1
7573,l_0,y_1
7574,l_0,y_1
7575,l_0,y_1
7576,l_0,y_1
7577,l_0,y_1
7578,l_0,y_1
7579,l_0,y_1
7580,l_0,y_1
7581,l_0,o_1
7582,l_0,y_1
7583,l_0,y_1
7584,l_0,o_1
7585,l_0,o_1
7586,l_0,y_1
7587,l_0,y_1
7588,l_0,y_1
7589,l_0,y_1
7590,l_0,y_1
7591,l_0,y_1
7592,l_0,y_1
7593,l_0,y_1
7594,l_0,y_1
7595,l_0,y_1
7596,l_0,y_1
7597,l_0,y_1
7598,l_0,y_1
7599,l_0,y_1
7600,l_0,y_1
7601,l_0,y_1
7602,e_0,u_1
7603,e_0,u_1
7604,e_0,u_1
7605,e_0,u_1
7606,e_0,q_1
7607,e_0,u_1
7608,e_0,u_1
7609,e_0,u_1
7610,e_0,u_1
7611,e_0,u_1
7612,e_0,u_1
7613,e_0,u_1
7614,e_0,u_1
7615,e_0,q_1
7616,e_0,u_1
7617,e_0,u_1
7618,e_0,u_1
7619,e_0,u_1
7620,e_0,u_1
7621,e_0,u_1
7622,e_0,u_1
7623,e_0,u_1
7624,e_0,u_1
7625,e_0,u_1
7626,e_0,u_1
7627,e_0,u_1
7628,e_0,u_1
7629,e_0,u_1
7630,e_0,q_1
7631,e_0,q_1
7632,e_0,u_1
7633,e_0,u_1
7634,e_0,u_1
7635,e_0,u_1
7636,e_0,u_1
7637,f_0,y_1
7638,f_0,y_1
7639,f_0,y_1
7640,f_0,y_1
7641,f_0,y_1
7642,f_0,y_1
7643,f_0,y_1
7644,f_0,y_1
7645,f_0,y_1
7646,f_0,y_1
7647,f_0,y_1
7648,f_0,y_1
7649,f_0,y_1
7650,f_0,y_1
7651,f_0,y_1
7652,f_0,y_1
7653,f_0,y_1
7654,f_0,y_1
7655,f_0,y_1
7656,f_0,y_1
7657,f_0,y_1
7658,f_0,y_1
7659,f_0,h_1
7660,f_0,y_1
7661,f_0,y_1
7662,f_0,y_1
7663,f_0,y_1
7664,f_0,y_1
7665,f_0,y_1
7666,f_0,y_1
7667,f_0,y_1
7668,f_0,y_1
7669,f_0,y_1
7670,t_0,x_1
7671,t_0,x_1
7672,t_0,x_1
7673,t_0,x_1
7674,t_0,x_1
7675,t_0,x_1
7676,t_0,x_1
7677,t_0,x_1
7678,t_0,x_1
7679,t_0,x_1
7680,t_0,x_1
7681,t_0,x_1
7682,t_0,x_1
7683,t_0,x_1
7684,t_0,x_1
7685,t_0,x_1
7686,t_0,x_1
7687,t_0,x_1
7688,t_0,x_1
7689,t_0,x_1
7690,t_0,x_1
7691,t_0,x_1
7692,t_0,x_1
7693,t_0,x_1
7694,t_0,x_1
7695,y_0,o_1
7696,y_0,o_1
7697,y_0,o_1
7698,y_0,o_1
7699,y_0,o_1
7700,y_0,o_1
7701,y_0,o_1
7702,y_0,o_1
7703,y_0,o_1
7704,y_0,o_1
7705,y_0,o_1
7706,y_0,o_1
7707,y_0,o_1
7708,y_0,k_1
7709,y_0,o_1
7710,y_0,o_1
7711,y_0,o_1
7712,y_0,o_1
7713,y_0,o_1
7714,y_0,o_1
7715,y_0,o_1
7716,y_0,o_1
7717,y_0,o_1
7718,y_0,o_1
7719,y_0,o_1
7720,y_0,o_1
7721,y_0,o_1
7722,y_0,k_1
7723,y_0,o_1
7724,y_0,o_1
7725,u_0,i_1
7726,u_0,i_1
7727,u_0,i_1
7728,u_0,i_1
7729,u_0,i_1
7730,u_0,i_1
7731,u_0,i_1
7732,u_0,i_1
7733,u_0,i_1
7734,u_0,i_1
7735,u_0,i_1
7736,u_0,i_1
7737,u_0,i_1
7738,u_0,i_1
7739,u_0,i_1
7740,u_0,u_1
7741,u_0,i_1
7742,u_0,i_1
7743,u_0,i_1
7744,u_0,i_1
7745,u_0,i_1
7746,u_0,i_1
7747,u_0,i_1
7748,u_0,i_1
7749,u_0,i_1
7750,u_0,i_1
7751,u_0,i_1
7752,u_0,i_1
7753,u_0,i_1
7754,u_0,i_1
7755,u_0,i_1
7756,u_0,i_1
7757,u_0,i_1
7758,u_0,u_1
7759,u_0,i_1
7760,u_0,i_1
7761,u_0,i_1
7762,b_0,f_1
7763,b_0,f_1
7764,b_0,f_1
7765,b_0,f_1
7766,b_0,r_1
7767,b_0,f_1
7768,b_0,f_1
7769,b_0,f_1
7770,b_0,f_1
7771,b_0,f_1
7772,b_0,f_1
7773,b_0,f_1
7774,b_0,f_1
7775,b_0,f_1
7776,b_0,f_1
7777,b_0,f_1
7778,b_0,f_1
7779,b_0,f_1
7780,b_0,f_1
7781,b_0,f_1
7782,b_0,f_1
7783,b_0,f_1
7784,d_0,u_1
7785,d_0,u_1
7786,d_0,u_1
7787,d_0,u_1
7788,d_0,u_1
7789,d_0,u_1
7790,d_0,u_1
7791,d_0,u_1
7792,d_0,u_1
7793,d_0,u_1
7794,d_0,u_1
7795,d_0,u_1
7796,d_0,u_1
7797,d_0,i_1
7798,d_0,u_1
7799,d_0,u_1
7800,d_0,u_1
7801,d_0,u_1
7802,d_0,u_1
7803,d_0,u_1
7804,d_0,u_1
7805,d_0,u_1
7806,d_0,u_1
7807,d_0,u_1
7808,r_0,y_1
7809,r_0,y_1
7810,r_0,y_1
7811,r_0,y_1
7812,r_0,y_1
7813,r_0,y_1
7814,r_0,y_1
7815,r_0,y_1
7816,r_0,y_1
7817,r_0,y_1
7818,r_0,y_1
7819,r_0,y_1
7820,r_0,y_1
7821,r_0,y_1
7822,r_0,y_1
7823,r_0,y_1
7824,r_0,t_1
7825,r_0,y_1
7826,r_0,y_1
7827,r_0,y_1
7828,r_0,y_1
7829,r_0,y_1
7830,r_0,y_1
7831,r_0,y_1
7832,r_0,y_1
7833,r_0,t_1
7834,r_0,y_1
7835,r_0,y_1
7836,r_0,y_1
7837,r_0,y_1
7838,r_0,y_1
7839,r_0,y_1
7840,r_0,y_1
7841,r_0,t_1
7842,r_0,y_1
7843,r_0,y_1
7844,r_0,y_1
7845,r_0,y_1
7846,r_0,y_1
7847,r_0,y_1
7848,g_0,f_1
7849,g_0,f_1
7850,g_0,f_1
7851,g_0,f_1
7852,g_0,f_1
7853,g_0,f_1
7854,g_0,f_1
7855,g_0,f_1
7856,g_0,f_1
7857,g_0,f_1
7858,g_0,f_1
7859,g_0,f_1
7860,g_0,f_1
7861,g_0,f_1
7862,g_0,f_1
7863,g_0,f_1
7864,g_0,f_1
7865,g_0,f_1
7866,g_0,f_1
7867,g_0,f_1
7868,g_0,j_1
7869,g_0,f_1
7870,g_0,f_1
7871,g_0,f_1
7872,g_0,f_1
7873,g_0,f_1
7874,g_0,f_1
7875,g_0,f_1
7876,g_0,f_1
7877,g_0,f_1
7878,g_0,f_1
7879,g_0,f_1
7880,g_0,f_1
7881,o_0,f_1
7882,o_0,f_1
7883,o_0,f_1
7884,o_0,f_1
7885,o_0,f_1
7886,o_0,f_1
7887,o_0,f_1
7888,o_0,f_1
7889,o_0,f_1
7890,o_0,f_1
7891,o_0,f_1
7892,o_0,f_1
7893,o_0,f_1
7894,o_0,f_1
7895,o_0,f_1
7896,o_0,f_1
7897,o_0,f_1
7898,o_0,f_1
7899,o_0,f_1
7900,o_0,f_1
7901,o_0,f_1
7902,o_0,f_1
7903,o_0,f_1
7904,o_0,f_1
7905,o_0,c_1
7906,o_0,f_1
7907,o_0,f_1
7908,o_0,f_1
7909,o_0,f_1
7910,o_0,f_1
7911,o_0,f_1
7912,o_0,f_1
7913,o_0,f_1
7914,o_0,f_1
7915,e_0,q_1
7916,e_0,g_1
7917,e_0,g_1
7918,e_0,g_1
7919,e_0,g_1
7920,e_0,g_1
7921,e_0,g_1
7922,e_0,g_1
7923,e_0,g_1
7924,e_0,g_1
7925,e_0,g_1
7926,e_0,g_1
7927,e_0,g_1
7928,e_0,g_1
7929,e_0,g_1
7930,e_0,g_1
7931,e_0,g_1
7932,e_0,g_1
7933,e_0,g_1
7934,e_0,g_1
7935,e_0,g_1
7936,e_0,g_1
7937,e_0,g_1
7938,e_0,g_1
7939,l_0,e_1
7940,l_0,e_1
7941,l_0,e_1
7942,l_0,e_1
7943,l_0,e_1
7944,l_0,e_1
7945,l_0,e_1
7946,l_0,e_1
7947,l_0,e_1
7948,l_0,o_1
7949,l_0,e_1
7950,l_0,e_1
7951,l_0,e_1
7952,l_0,e_1
7953,l_0,e_1
7954,l_0,e_1
7955,l_0,o_1
7956,l_0,e_1
7957,l_0,e_1
7958,l_0,e_1
7959,l_0,e_1
7960,l_0,e_1
7961,l_0,e_1
7962,l_0,e_1
7963,l_0,e_1
7964,f_0,d_1
7965,f_0,d_1
7966,f_0,d_1
7967,f_0,d_1
7968,f_0,d_1
7969,f_0,d_1
7970,f_0,d_1
7971,f_0,d_1
7972,f_0,h_1
7973,f_0,d_1
7974,f_0,d_1
7975,f_0,d_1
7976,f_0,d_1
7977,f_0,d_1
7978,f_0,d_1
7979,f_0,h_1
7980,f_0,d_1
7981,f_0,d_1
7982,f_0,d_1
7983,f_0,d_1
7984,f_0,d_1
7985,f_0,d_1
7986,f_0,d_1
7987,f_0,d_1
7988,f_0,d_1
7989,f_0,d_1
7990,f_0,d_1
7991,f_0,d_1
7992,f_0,d_1
7993,f_0,d_1
7994,f_0,d_1
7995,f_0,d_1
7996,f_0,d_1
7997,f_0,d_1
7998,f_0,d_1
7999,f_0,d_1
8000,q_0,i_1
8001,q_0,i_1
8002,q_0,i_1
8003,q_0,i_1
8004,q_0,i_1
8005,q_0,i_1
8006,q_0,i_1
8007,q_0,i_1
8008,q_0,l_1
8009,q_0,i_1
8010,q_0,i_1
8011,q_0,i_1
8012,q_0,i_1
8013,q_0,i_1
8014,q_0,i_1
8015,q_0,i_1
8016,q_0,i_1
8017,q_0,i_1
8018,q_0,l_1
8019,q_0,i_1
8020,q_0,i_1
8021,q_0,i_1
8022,q_0,i_1
8023,q_0,i_1
8024,q_0,i_1
8025,q_0,i_1
8026,q_0,i_1
8027,q_0,i_1
8028,q_0,i_1
8029,q_0,i_1
8030,q_0,i_1
8031,q_0,i_1
8032,q_0,i_1
8033,q_0,i_1
8034,q_0,i_1
8035,q_0,i_1
8036,q_0,i_1
8037,q_0,i_1
8038,v_0,i_1
8039,v_0,i_1
8040,v_0,i_1
8041,v_0,i_1
8042,v_0,i_1
8043,v_0,i_1
8044,v_0,i_1
8045,v_0,i_1
8046,v_0,i_1
8047,v_0,i_1
8048,v_0,i_1
8049,v_0,i_1
8050,v_0,e_1
8051,v_0,i_1
8052,v_0,i_1
8053,v_0,i_1
8054,v_0,i_1
8055,v_0,e_1
8056,v_0,i_1
8057,v_0,e_1
8058,v_0,i_1
8059,v_0,i_1
8060,v_0,i_1
8061,v_0,i_1
8062,v_0,i_1
8063,v_0,i_1
8064,v_0,i_1
8065,s_0,i_1
8066,s_0,z_1
8067,s_0,i_1
8068,s_0,i_1
8069,s_0,i_1
8070,s_0,i_1
8071,s_0,i_1
8072,s_0,i_1
8073,s_0,z_1
8074,s_0,i_1
8075,s_0,i_1
8076,s_0,i_1
8077,s_0,i_1
8078,s_0,i_1
8079,s_0,i_1
8080,s_0,i_1
8081,s_0,i_1
8082,s_0,i_1
8083,s_0,i_1
8084,s_0,i_1
8085,s_0,i_1
8086,s_0,i_1
8087,s_0,i_1
8088,s_0,i_1
8089,s_0,i_1
8090,s_0,i_1
8091,s_0,i_1
8092,b_0,f_1
8093,b_0,f_1
8094,b_0,f_1
8095,b_0,f_1
8096,b_0,f_1
8097,b_0,f_1
8098,b_0,r_1
8099,b_0,f_1
8100,b_0,f_1
8101,b_0,f_1
8102,b_0,f_1
8103,b_0,f_1
8104,b_0,f_1
8105,b_0,f_1
8106,b_0,f_1
8107,b_0,f_1
8108,b_0,f_1
8109,b_0,f_1
8110,b_0,f_1
8111,b_0,f_1
8112,b_0,f_1
8113,b_0,f_1
8114,b_0,f_1
8115,b_0,f_1
8116,b_0,f_1
8117,b_0,f_1
8118,b_0,f_1
8119,n_0,p_1
8120,n_0,e_1
8121,n_0,e_1
8122,n_0,e_1
8123,n_0,p_1
8124,n_0,e_1
8125,n_0,e_1
8126,n_0,e_1
8127,n_0,e_1
8128,n_0,e_1
8129,n_0,e_1
8130,n_0,p_1
8131,n_0,e_1
8132,n_0,e_1
8133,n_0,e_1
8134,n_0,e_1
8135,n_0,e_1
8136,n_0,e_1
8137,n_0,e_1
8138,n_0,e_1
8139,n_0,e_1
8140,n_0,p_1
8141,n_0,e_1
8142,n_0,e_1
8143,n_0,e_1
8144,n_0,e_1
8145,n_0,e_1
8146,n_0,e_1
8147,n_0,e_1
8148,n_0,e_1
8149,n_0,e_1
8150,n_0,e_1
8151,n_0,e_1
8152,n_0,e_1
8153,n_0,e_1
8154,k_0,b_1
8155,k_0,b_1
8156,k_0,b_1
8157,k_0,b_1
8158,k_0,w_1
8159,k_0,b_1
8160,k_0,b_1
8161,k_0,b_1
8162,k_0,b_1
8163,k_0,b_1
8164,k_0,b_1
8165,k_0,b_1
8166,k_0,b_1
8167,k_0,b_1
8168,k_0,b_1
8169,k_0,b_1
8170,k_0,b_1
8171,k_0,b_1
8172,k_0,b_1
8173,k_0,b_1
8174,k_0,b_1
8175,k_0,b_1
8176,k_0,b_1
8177,k_0,b_1
8178,k_0,b_1
8179,k_0,b_1
8180,k_0,b_1
8181,k_0,b_1
8182,k_0,b_1
8183,k_0,w_1
8184,k_0,b_1
8185,k_0,b_1
8186,k_0,b_1
8187,t_0,t_1
8188,t_0,t_1
8189,t_0,t_1
8190,t_0,t_1
8191,t_0,t_1
8192,t_0,t_1
8193,t_0,t_1
8194,t_0,t_1
8195,t_0,t_1
8196,t_0,x_1
8197,t_0,t_1
8198,t_0,t_1
8199,t_0,t_1
8200,t_0,t_1
8201,t_0,t_1
8202,t_0,t_1
8203,t_0,t_1
8204,t_0,x_1
8205,t_0,t_1
8206,t_0,t_1
8207,t_0,t_1
8208,t_0,t_1
8209,t_0,t_1
8210,t_0,t_1
8211,t_0,t_1
8212,t_0,t_1
8213,t_0,t_1
8214,t_0,t_1
8215,t_0,t_1
8216,t_0,t_1
8217,t_0,t_1
8218,t_0,t_1
8219,t_0,t_1
8220,m_0,w_1
8221,m_0,w_1
8222,m_0,w_1
8223,m_0,w_1
8224,m_0,w_1
8225,m_0,w_1
8226,m_0,w_1
8227,m_0,w_1
8228,m_0,v_1
8229,m_0,w_1
8230,m_0,w_1
8231,m_0,w_1
8232,m_0,w_1
8233,m_0,w_1
8234,m_0,w_1
8235,m_0,w_1
8236,m_0,w_1
8237,m_0,w_1
8238,m_0,w_1
8239,m_0,v_1
8240,m_0,w_1
8241,m_0,v_1
8242,m_0,w_1
8243,x_0,i_1
8244,x_0,i_1
8245,x_0,i_1
8246,x_0,i_1
8247,x_0,i_1
8248,x_0,i_1
8249,x_0,i_1
8250,x_0,s_1
8251,x_0,i_1
8252,x_0,i_1
8253,x_0,i_1
8254,x_0,i_1
8255,x_0,i_1
8256,x_0,i_1
8257,x_0,i_1
8258,x_0,i_1
8259,x_0,i_1
8260,x_0,i_1
8261,x_0,i_1
8262,x_0,i_1
8263,x_0,i_1
8264,x_0,i_1
8265,x_0,i_1
8266,x_0,i_1
8267,x_0,s_1
8268,x_0,i_1
8269,x_0,i_1
8270,x_0,i_1
8271,x_0,s_1
8272,x_0,s_1
8273,x_0,i_1
8274,x_0,i_1
8275,x_0,i_1
8276,h_0,s_1
8277,h_0,s_1
8278,h_0,s_1
8279,h_0,s_1
8280,h_0,s_1
8281,h_0,s_1
8282,h_0,f_1
8283,h_0,s_1
8284,h_0,s_1
8285,h_0,s_1
8286,h_0,s_1
8287,h_0,s_1
8288,h_0,s_1
8289,h_0,s_1
8290,h_0,s_1
8291,h_0,s_1
8292,h_0,s_1
8293,h_0,s_1
8294,h_0,s_1
8295,h_0,f_1
8296,h_0,s_1
8297,h_0,s_1
8298,c_0,s_1
8299,c_0,s_1
8300,c_0,s_1
8301,c_0,s_1
8302,c_0,s_1
8303,c_0,s_1
8304,c_0,s_1
8305,c_0,s_1
8306,c_0,s_1
8307,c_0,s_1
8308,c_0,s_1
8309,c_0,s_1
8310,c_0,s_1
8311,c_0,s_1
8312,c_0,s_1
8313,c_0,s_1
8314,c_0,s_1
8315,c_0,s_1
8316,c_0,s_1
8317,c_0,a_1
8318,c_0,s_1
8319,c_0,s_1
8320,c_0,s_1
8321,c_0,s_1
8322,c_0,s_1
8323,c_0,a_1
8324,a_0,j_1
8325,a_0,j_1
8326,a_0,j_1
8327,a_0,j_1
8328,a_0,j_1
8329,a_0,m_1
8330,a_0,j_1
8331,a_0,j_1
8332,a_0,j_1
8333,a_0,j_1
8334,a_0,j_1
8335,a_0,j_1
8336,a_0,j_1
8337,a_0,j_1
8338,a_0,j_1
8339,a_0,j_1
8340,a_0,j_1
8341,a_0,j_1
8342,a_0,j_1
8343,a_0,j_1
8344,v_0,n_1
8345,v_0,n_1
8346,v_0,n_1
8347,v_0,n_1
8348,v_0,n_1
8349,v_0,n_1
8350,v_0,n_1
8351,v_0,n_1
8352,v_0,e_1
8353,v_0,n_1
8354,v_0,n_1
8355,v_0,n_1
8356,v_0,n_1
8357,v_0,n_1
8358,v_0,n_1
8359,v_0,n_1
8360,v_0,n_1
8361,v_0,n_1
8362,v_0,n_1
8363,v_0,n_1
8364,b_0,f_1
8365,b_0,f_1
8366,b_0,f_1
8367,b_0,f_1
8368,b_0,f_1
8369,b_0,f_1
8370,b_0,f_1
8371,b_0,f_1
8372,b_0,f_1
8373,b_0,r_1
8374,b_0,f_1
8375,b_0,f_1
8376,b_0,f_1
8377,b_0,f_1
8378,b_0,f_1
8379,b_0,f_1
8380,b_0,f_1
8381,b_0,f_1
8382,b_0,f_1
8383,b_0,f_1
8384,b_0,r_1
8385,b_0,f_1
8386,b_0,f_1
8387,b_0,f_1
8388,b_0,f_1
8389,b_0,f_1
8390,b_0,f_1
8391,b_0,f_1
8392,b_0,r_1
8393,b_0,f_1
8394,b_0,f_1
8395,b_0,f_1
8396,b_0,f_1
8397,s_0,d_1
8398,s_0,d_1
